Kanji,Rank,Occurrences,Frequency,Cumulative Frequency,cumulative_frequency
駒,1211,91260,0.0001063443159068,0.944167333561822,0.9441673335617631
眼,1212,91230,0.000106309357223,0.944273642919045,0.9442736429189861
旭,1213,90561,0.0001055297785758,0.944379172697621,0.9443791726975619
庄,1214,90366,0.0001053025471316,0.9444844752447524,0.9444844752446935
髪,1215,89951,0.0001048189520067,0.9445892941967592,0.9445892941967001
艇,1216,89593,0.0001044017783808,0.9446936959751402,0.9446936959750809
忍,1217,89353,0.000104122108911,0.9447978180840512,0.9447978180839919
冒,1218,89201,0.0001039449849134,0.9449017630689648,0.9449017630689053
尊,1219,89199,0.0001039426543345,0.9450057057232992,0.9450057057232398
較,1220,89198,0.000103941489045,0.9451096472123444,0.9451096472122849
啓,1221,89195,0.0001039379931767,0.9452135852055212,0.9452135852054615
荷,1222,89049,0.0001037678609158,0.945317353066437,0.9453173530663773
鉱,1223,88994,0.0001037037699957,0.9454210568364328,0.945421056836373
鳴,1224,88835,0.0001035184889719,0.9455245753254048,0.945524575325345
伏,1225,87962,0.0001025011912754,0.94562707651668,0.9456270765166204
包,1226,87887,0.000102413794566,0.9457294903112462,0.9457294903111864
翔,1227,87490,0.0001019511746513,0.9458314414858976,0.9458314414858376
底,1228,87435,0.0001018870837312,0.9459333285696288,0.9459333285695688
招,1229,87230,0.0001016481993923,0.9460349767690212,0.9460349767689611
飲,1230,86848,0.0001012030588195,0.9461361798278408,0.9461361798277806
脈,1231,86840,0.0001011937365039,0.9462373735643448,0.9462373735642845
析,1232,86592,0.0001009047447184,0.946338278309063,0.9463382783090029
篇,1233,86568,0.0001008767777714,0.9464391550868344,0.9464391550867742
充,1234,86539,0.0001008429843771,0.9465399980712116,0.9465399980711513
麗,1235,86511,0.0001008103562723,0.946640808427484,0.9466408084274236
繰,1236,86472,0.0001007649099834,0.9467415733374672,0.946741573337407
午,1237,86377,0.000100654207485,0.9468422275449524,0.946842227544892
払,1238,86367,0.0001006425545904,0.9469428700995428,0.9469428700994824
釈,1239,86347,0.0001006192488012,0.947043489348344,0.9470434893482836
排,1240,86329,0.000100598273591,0.947144087621935,0.9471440876218746
弦,1241,86284,0.0001005458355654,0.9472446334575004,0.94724463345744
菅,1242,85975,0.000100185761123,0.9473448192186236,0.9473448192185631
礎,1243,85761,9.99363891790848e-05,0.9474447556078024,0.9474447556077421
崩,1244,85685,9.984782718030202e-05,0.9475446034349828,0.9475446034349224
簡,1245,85513,9.964739739358308e-05,0.9476442508323764,0.947644250832316
覇,1246,85462,9.9587967631242e-05,0.9477438388000076,0.9477438387999472
塾,1247,85453,9.9577480026123e-05,0.9478434162800335,0.9478434162799733
克,1248,85415,9.95331990267316e-05,0.9479429494790604,0.947942949479
洲,1249,85411,9.952853786890092e-05,0.9480424780169292,0.9480424780168689
峰,1250,85388,9.950173621137456e-05,0.9481419797531409,0.9481419797530803
彰,1251,85323,9.942599239662612e-05,0.9482414057455374,0.948241405745477
遅,1252,85144,9.921740558370353e-05,0.9483406231511212,0.9483406231510607
哉,1253,85123,9.919293450509249e-05,0.9484398160856262,0.9484398160855658
暮,1254,85065,9.912534771654772e-05,0.9485389414333428,0.9485389414332823
械,1255,85013,9.906475266474898e-05,0.9486380061860076,0.9486380061859471
墳,1256,84845,9.88689840358607e-05,0.9487368751700432,0.948736875169983
墓,1257,84816,9.883519064158832e-05,0.9488357103606848,0.9488357103606245
奉,1258,84770,9.87815873265356e-05,0.9489344919480116,0.9489344919479511
媛,1259,84473,9.843549635760812e-05,0.9490329274443692,0.9490329274443087
剤,1260,84321,9.825837236004256e-05,0.9491311858167292,0.9491311858166687
滋,1261,84211,9.813019051969904e-05,0.9492293160072488,0.9492293160071884
皮,1262,83640,9.74648102393705e-05,0.9493267808174882,0.9493267808174278
僚,1263,83627,9.74496614764208e-05,0.9494242304789646,0.9494242304789042
概,1264,83448,9.72410746634982e-05,0.949521471553628,0.9495214715535677
託,1265,82965,9.667823985544444e-05,0.9496181497934836,0.9496181497934232
浪,1266,82934,9.664211588225673e-05,0.9497147919093658,0.9497147919093054
僕,1267,82786,9.646965304252183e-05,0.9498112615624084,0.949811261562348
亮,1268,82738,9.641371914855376e-05,0.949907675281557,0.9499076752814966
絡,1269,82362,9.597557031247052e-05,0.9500036508518694,0.950003650851809
豆,1270,82286,9.588700831368772e-05,0.9500995378601832,0.9500995378601227
紫,1271,81596,9.508295858789664e-05,0.9501946208187708,0.9501946208187105
到,1272,81514,9.498740485236783e-05,0.9502896082236232,0.9502896082235629
祥,1273,80951,9.433134688770064e-05,0.950383939570511,0.9503839395704506
灯,1274,80775,9.412625594315104e-05,0.9504780658264542,0.9504780658263938
柏,1275,80547,9.386056994680268e-05,0.950571926396401,0.9505719263963406
妙,1276,80542,9.385474349951431e-05,0.9506657811399004,0.9506657811398401
逐,1277,80406,9.369626413327144e-05,0.9507594774040338,0.9507594774039734
索,1278,80379,9.36648013179144e-05,0.9508531422053516,0.9508531422052913
幻,1279,80343,9.362285089743836e-05,0.9509467650562492,0.9509467650561887
箱,1280,80174,9.342591697909242e-05,0.9510401909732282,0.9510401909731678
姓,1281,80000,9.322315661345816e-05,0.9511334141298416,0.9511334141297813
看,1282,79989,9.32103384294238e-05,0.9512266244682712,0.9512266244682107
亭,1283,79945,9.31590656932864e-05,0.9513197835339644,0.951319783533904
呂,1284,79922,9.313226403576004e-05,0.951412915798,0.9514129157979397
綾,1285,79679,9.284909869754664e-05,0.9515057648966976,0.9515057648966373
募,1286,79429,9.25577763331296e-05,0.9515983226730308,0.9515983226729704
如,1287,79392,9.251466062319588e-05,0.951690837333654,0.9516908373335936
玄,1288,79277,9.238065233556402e-05,0.9517832179859896,0.9517832179859291
困,1289,79014,9.207418120819728e-05,0.9518752921671976,0.9518752921671373
桂,1290,78382,9.133771827095096e-05,0.9519666298854688,0.9519666298854083
致,1291,77737,9.058610657075496e-05,0.9520572159920394,0.952057215991979
鎖,1292,77677,9.051618920329486e-05,0.9521477321812428,0.9521477321811823
即,1293,77560,9.037985033674768e-05,0.9522381120315796,0.9522381120315191
柴,1294,77161,8.991489984313805e-05,0.9523280269314226,0.9523280269313622
獄,1295,76784,8.947558571759714e-05,0.9524175025171402,0.9524175025170798
脇,1296,76732,8.941499066579839e-05,0.952506917507806,0.9525069175077456
患,1297,76644,8.931244519352358e-05,0.9525962299529996,0.9525962299529391
蓮,1298,76639,8.930661874623524e-05,0.9526855365717458,0.9526855365716854
威,1299,76604,8.926583361521685e-05,0.952774802405361,0.9527748024053007
却,1300,76571,8.92273790631138e-05,0.9528640297844242,0.9528640297843638
拳,1301,76416,8.904675919717522e-05,0.9529530765436214,0.952953076543561
撤,1302,76301,8.891275090954339e-05,0.9530419892945308,0.9530419892944705
迫,1303,76199,8.879389138486122e-05,0.9531307831859156,0.9531307831858553
坊,1304,75927,8.847693265237547e-05,0.953219260118568,0.9532192601185077
晶,1305,75838,8.837322189064299e-05,0.9533076333404586,0.9533076333403983
恒,1306,75796,8.832427973342092e-05,0.953395957620192,0.9533959576201316
貢,1307,75766,8.828932104969088e-05,0.9534842469412416,0.9534842469411813
衝,1308,75689,8.819959376145042e-05,0.9535724465350032,0.9535724465349428
桑,1309,75670,8.817745326175473e-05,0.9536606239882648,0.9536606239882045
猫,1310,75460,8.79327424756444e-05,0.9537485567307404,0.9537485567306802
硬,1311,75423,8.788962676571067e-05,0.9538364463575064,0.9538364463574459
銅,1312,75270,8.771133747868744e-05,0.953924157694985,0.9539241576949246
妖,1313,74642,8.697953569927179e-05,0.9540111372306842,0.9540111372306238
窓,1314,74316,8.659965133607195e-05,0.9540977368820204,0.9540977368819599
桐,1315,74309,8.659149430986828e-05,0.9541843283763302,0.9541843283762698
筒,1316,74285,8.656352736288423e-05,0.9542708919036932,0.9542708919036327
沈,1317,74079,8.632347773460458e-05,0.9543572153814276,0.9543572153813673
謀,1318,74072,8.63153207084009e-05,0.954443530702136,0.9544435307020757
圭,1319,73571,8.573151069010912e-05,0.9545292622128262,0.9545292622127658
嫌,1320,73469,8.561265116542696e-05,0.9546148748639915,0.9546148748639313
購,1321,73354,8.547864287779512e-05,0.9547003535068694,0.954700353506809
毒,1322,73075,8.515352711910568e-05,0.9547855070339886,0.9547855070339282
序,1323,72959,8.501835354201617e-05,0.9548705253875306,0.9548705253874702
祉,1324,72900,8.494960146401374e-05,0.9549554749889946,0.9549554749889342
縦,1325,72898,8.494727088509841e-05,0.9550404222598796,0.9550404222598193
謝,1326,72828,8.486570062306162e-05,0.9551252879605028,0.9551252879604424
虎,1327,72744,8.47678163086175e-05,0.9552100557768114,0.955210055776751
轄,1328,72691,8.470605596736109e-05,0.9552947618327788,0.9552947618327183
又,1329,72469,8.444736170775873e-05,0.9553792091944864,0.9553792091944261
狭,1330,71874,8.375401448044614e-05,0.955462963208967,0.9554629632089066
微,1331,71686,8.353494006240451e-05,0.9555464981490294,0.955546498148969
干,1332,71685,8.353377477294685e-05,0.9556300319238024,0.955630031923742
誰,1333,71617,8.34545350898254e-05,0.9557134864588922,0.9557134864588318
袋,1334,71510,8.33298491178549e-05,0.95579681630801,0.9557968163079497
慎,1335,71428,8.323429538232611e-05,0.9558800506033924,0.955880050603332
葛,1336,71383,8.318185735673104e-05,0.9559632324607492,0.9559632324606888
鋼,1337,71347,8.313990693625498e-05,0.9560463723676854,0.956046372367625
針,1338,71251,8.302803914831883e-05,0.9561294004068336,0.9561294004067733
斗,1339,71183,8.294879946519739e-05,0.9562123492062988,0.9562123492062385
磁,1340,71150,8.291034491309435e-05,0.956295259551212,0.9562952595511517
晃,1341,71103,8.285557630858394e-05,0.9563781151275208,0.9563781151274603
往,1342,71087,8.283693167726125e-05,0.956460952059198,0.9564609520591375
怒,1343,70915,8.263650189054231e-05,0.9565435885610885,0.9565435885610281
篠,1344,70846,8.25560969179632e-05,0.9566261446580064,0.956626144657946
瑞,1345,70796,8.24978324450798e-05,0.9567086424904516,0.9567086424903911
軸,1346,69944,8.150500582714646e-05,0.9567901474962788,0.9567901474962183
嵐,1347,69813,8.135235290819193e-05,0.9568714998491868,0.9568714998491265
狩,1348,69757,8.12870966985625e-05,0.9569527869458854,0.956952786945825
漁,1349,69524,8.101558425492581e-05,0.9570338025301404,0.9570338025300799
糸,1350,69251,8.069746023298238e-05,0.9571144999903732,0.9571144999903128
渉,1351,69078,8.049586515680578e-05,0.95719499585553,0.9571949958554696
診,1352,69041,8.045274944687206e-05,0.9572754486049768,0.9572754486049165
乙,1353,68955,8.035253455351259e-05,0.9573558011395304,0.95735580113947
國,1354,68909,8.029893123845985e-05,0.957436100070769,0.9574361000707086
蘭,1355,68653,8.000061713729678e-05,0.9575161006879064,0.9575161006878459
棒,1356,68402,7.970812948342206e-05,0.9575958088173896,0.9575958088173293
踏,1357,68235,7.951352614399146e-05,0.9576753223435336,0.9576753223434733
頂,1358,68101,7.935737735666392e-05,0.9577546797208903,0.95775467972083
棄,1359,67988,7.922569964794741e-05,0.9578339054205384,0.9578339054204779
誤,1360,67730,7.892505496786901e-05,0.957912830475506,0.9579128304754457
陵,1361,67621,7.879803841698318e-05,0.9579916285139232,0.9579916285138628
稿,1362,67617,7.87933772591525e-05,0.9580704218911824,0.9580704218911219
祝,1363,67604,7.877822849620282e-05,0.9581492001196784,0.9581492001196181
踊,1364,67416,7.855915407816119e-05,0.9582277592737568,0.9582277592736963
呉,1365,67294,7.841698876432567e-05,0.958306176262521,0.9583061762624606
悟,1366,67226,7.833774908120422e-05,0.9583845140116022,0.9583845140115418
魂,1367,67077,7.816412095201165e-05,0.958462678132554,0.9584626781324938
摘,1368,67011,7.808721184780555e-05,0.958540765344402,0.9585407653443415
菌,1369,67000,7.80743936637712e-05,0.9586188397380656,0.9586188397380053
稚,1370,66987,7.805924490082151e-05,0.9586968989829664,0.9586968989829061
磨,1371,66652,7.766887293250267e-05,0.958774567855899,0.9587745678558386
径,1372,66552,7.755234398673583e-05,0.9588521201998856,0.9588521201998254
傾,1373,66382,7.735424477893224e-05,0.9589294744446648,0.9589294744446043
俗,1374,66202,7.714449267655196e-05,0.9590066189373412,0.9590066189372809
賛,1375,66183,7.712235217685627e-05,0.959083741289518,0.9590837412894577
憶,1376,66147,7.70804017563802e-05,0.9591608216912744,0.9591608216912141
穴,1377,66030,7.694406288983302e-05,0.9592377657541644,0.9592377657541039
辰,1378,66025,7.693823644254468e-05,0.9593147039906068,0.9593147039905464
眠,1379,65877,7.676577360280978e-05,0.9593914697642096,0.9593914697641492
畿,1380,65857,7.674246781365642e-05,0.9594682122320232,0.9594682122319629
享,1381,65804,7.66807074724e-05,0.9595448929394956,0.9595448929394352
晋,1382,65749,7.661661655222824e-05,0.959621509556048,0.9596215095559875
洗,1383,65723,7.658631902632887e-05,0.9596980958750742,0.9596980958750138
曽,1384,65253,7.603863298122481e-05,0.9597741345080554,0.959774134507995
翻,1385,64904,7.56319469604986e-05,0.959849766455016,0.9598497664549555
帳,1386,64864,7.558533538219187e-05,0.959925351790398,0.9599253517903377
顕,1387,64824,7.553872380388513e-05,0.960000890514202,0.9600008905141415
尉,1388,64580,7.525439317621409e-05,0.960076144907378,0.9600761449073177
浄,1389,64434,7.508426091539453e-05,0.9601512291682937,0.9601512291682331
迷,1390,64335,7.496889725908538e-05,0.9602261980655526,0.9602261980654923
尋,1391,64331,7.49642361012547e-05,0.960301162301654,0.9603011623015935
曹,1392,64173,7.478012036694312e-05,0.9603759424220208,0.9603759424219604
趣,1393,64141,7.474283110429774e-05,0.9604506852531252,0.9604506852530648
尻,1394,64070,7.46600955528033e-05,0.960525345348678,0.9605253453486176
耐,1395,64067,7.46565996844303e-05,0.9606000019483624,0.960600001948302
涼,1396,63806,7.435245913597888e-05,0.9606743544074984,0.960674354407438
弓,1397,63319,7.378496317009446e-05,0.9607481393706684,0.9607481393706081
禄,1398,63281,7.374068217070307e-05,0.9608218800528392,0.9608218800527788
侯,1399,63021,7.343770691170933e-05,0.9608953177597508,0.9608953177596905
披,1400,62922,7.332234325540018e-05,0.9609686401030064,0.9609686401029459
欲,1401,62726,7.30939465216972e-05,0.961041734049528,0.9610417340494676
函,1402,62651,7.300654981237209e-05,0.9611147405993404,0.9611147405992799
裂,1403,62623,7.297392170755737e-05,0.961187714521048,0.9611877145209875
葬,1404,62508,7.283991341992552e-05,0.9612605544344678,0.9612605544344074
句,1405,62459,7.278281423649978e-05,0.9613333372487044,0.9613333372486439
泳,1406,62391,7.270357455337834e-05,0.9614060408232576,0.9614060408231972
顧,1407,62233,7.251945881906677e-05,0.9614785602820768,0.9614785602820163
蒸,1408,62014,7.226426042783743e-05,0.9615508245425044,0.9615508245424441
冊,1409,61974,7.22176488495307e-05,0.961623042191354,0.9616230421912937
悠,1410,61968,7.221065711278468e-05,0.9616952528484668,0.9616952528484065
撲,1411,61951,7.219084719200432e-05,0.9617674436956588,0.9617674436955985
埋,1412,61795,7.200906203660808e-05,0.9618394527576956,0.9618394527576352
腹,1413,61709,7.190884714324862e-05,0.9619113616048388,0.9619113616047784
梁,1414,61616,7.180047522368547e-05,0.9619831620800624,0.9619831620800021
削,1415,61186,7.129940075688813e-05,0.9620544614808194,0.962054461480759
悲,1416,61097,7.119568999515566e-05,0.9621256571708146,0.9621256571707542
掘,1417,61096,7.1194524705698e-05,0.9621968516955204,0.9621968516954599
戒,1418,60920,7.098943376114839e-05,0.9622678411292814,0.962267841129221
飼,1419,60906,7.097311970874102e-05,0.96233881424899,0.9623388142489298
崇,1420,60894,7.0959136235249e-05,0.9624097733852254,0.962409773385165
狙,1421,60661,7.068762379161231e-05,0.962480461009017,0.9624804610089566
括,1422,60522,7.052564855699643e-05,0.962550986657574,0.9625509866575136
緊,1423,60485,7.04825328470627e-05,0.962621469190421,0.9626214691903606
劉,1424,60258,7.021801214017202e-05,0.9626916872025612,0.9626916872025008
琴,1425,60116,7.005254103718313e-05,0.9627617397435984,0.962761739743538
奴,1426,60106,7.004088814260644e-05,0.9628317806317408,0.9628317806316805
紋,1427,60095,7.00280699585721e-05,0.9629018087016996,0.9629018087016391
滑,1428,60072,7.000126830104572e-05,0.9629718099700004,0.9629718099699401
辻,1429,59832,6.972159883120535e-05,0.9630415315688318,0.9630415315687714
隻,1430,59688,6.955379714930112e-05,0.9631110853659812,0.9631110853659207
磐,1431,59665,6.952699549177476e-05,0.9631806123614728,0.9631806123614125
雇,1432,59649,6.950835086045206e-05,0.9632501207123334,0.963250120712273
敦,1433,59612,6.946523515051835e-05,0.963319585947484,0.9633195859474235
薩,1434,59443,6.926830123217241e-05,0.963388854248716,0.9633888542486557
詰,1435,59203,6.898863176233203e-05,0.9634578428804784,0.963457842880418
珠,1436,58955,6.869963997683032e-05,0.9635265425204552,0.9635265425203948
鷹,1437,58824,6.854698705787577e-05,0.963595089507513,0.9635950895074527
該,1438,58703,6.840598703349792e-05,0.9636634954945466,0.9636634954944862
輩,1439,58543,6.821954072027101e-05,0.9637317150352668,0.9637317150352064
刷,1440,58440,6.809951590613118e-05,0.9637998145511728,0.9637998145511125
借,1441,58431,6.808902830101216e-05,0.963867903579474,0.9638679035794135
謎,1442,58267,6.789792082995458e-05,0.963935801500304,0.9639358015002435
蘇,1443,58123,6.773011914805036e-05,0.964003531619452,0.9640035316193916
抑,1444,58066,6.766369764896326e-05,0.964071195317101,0.9640711953170406
痛,1445,58023,6.761359020228353e-05,0.9641388089073032,0.9641388089072428
旬,1446,58000,6.758678854475716e-05,0.964206395695848,0.9642063956957876
陥,1447,57981,6.756464804506147e-05,0.964273960343893,0.9642739603438326
朱,1448,57757,6.730362320654379e-05,0.9643412639670996,0.9643412639670391
肥,1449,57723,6.726400336498305e-05,0.9644085279704644,0.9644085279704041
耕,1450,57529,6.703793721019543e-05,0.9644755659076748,0.9644755659076143
揚,1451,57482,6.698316860568502e-05,0.9645425490762805,0.96454254907622
駿,1452,57460,6.695753223761631e-05,0.964609506608518,0.9646095066084576
斐,1453,57180,6.663125118946921e-05,0.9646761378597074,0.964676137859647
泊,1454,57148,6.659396192682383e-05,0.9647427318216344,0.9647427318215739
贈,1455,56851,6.624787095789637e-05,0.9648089796925922,0.9648089796925318
挿,1456,56318,6.56267716769592e-05,0.9648746064642691,0.9648746064642088
狂,1457,56286,6.558948241431382e-05,0.9649401959466836,0.9649401959466231
棟,1458,56243,6.553937496763409e-05,0.9650057353216512,0.9650057353215907
透,1459,56156,6.543799478481694e-05,0.965071173316436,0.9650711733163756
偽,1460,56130,6.540769725891757e-05,0.9651365810136948,0.9651365810136345
寝,1461,56034,6.529582947098142e-05,0.965201876843166,0.9652018768431055
潤,1462,55827,6.50546145532441e-05,0.9652669314577192,0.9652669314576587
淡,1463,55483,6.465375497980623e-05,0.9653315852126988,0.9653315852126385
届,1464,55463,6.463044919065286e-05,0.9653962156618896,0.9653962156618292
恩,1465,55270,6.44055483253229e-05,0.9654606212102148,0.9654606212101545
僧,1466,55183,6.430416814250576e-05,0.9655249253783574,0.965524925378297
譜,1467,54979,6.406644909314145e-05,0.9655889918274506,0.9655889918273902
隔,1468,54378,6.336611012908284e-05,0.9656523579375798,0.9656523579375194
甘,1469,54221,6.318315968422893e-05,0.965715541097264,0.9657155410972036
陳,1470,54208,6.316801092127924e-05,0.9657787091081852,0.9657787091081249
錦,1471,54101,6.304332494930874e-05,0.9658417524331346,0.9658417524330742
騒,1472,54088,6.302817618635906e-05,0.965904780609321,0.9659047806092605
浴,1473,53811,6.270539100658496e-05,0.9659674860003276,0.9659674860002672
侍,1474,53782,6.267159761231258e-05,0.96603015759794,0.9660301575978795
昧,1475,53727,6.260750669214083e-05,0.966092765104632,0.9660927651045716
逮,1476,53709,6.25865314819028e-05,0.966155351636114,0.9661553516360536
萩,1477,53617,6.247932485179733e-05,0.9662178309609658,0.9662178309609054
巣,1478,53589,6.244669674698261e-05,0.9662802776577128,0.9662802776576523
廷,1479,53571,6.242572153674458e-05,0.9663427033792494,0.966342703379189
拝,1480,53542,6.23919281424722e-05,0.966405095307392,0.9664050953073315
峠,1481,53478,6.231734961718144e-05,0.9664674126570092,0.9664674126569487
謙,1482,53472,6.231035788043543e-05,0.9665297230148896,0.9665297230148291
殖,1483,53422,6.225209340755201e-05,0.9665919751082972,0.9665919751082367
奨,1484,53327,6.214139090907353e-05,0.9666541164992062,0.9666541164991458
妃,1485,53300,6.210992809371649e-05,0.9667162264273,0.9667162264272395
丈,1486,53249,6.205049833137541e-05,0.9667782769256312,0.966778276925571
拒,1487,53088,6.186288672869083e-05,0.96684013981236,0.9668401398122997
靖,1488,53055,6.182443217658778e-05,0.9669019642445368,0.9669019642444763
貸,1489,53026,6.17906387823154e-05,0.966963754883319,0.9669637548832586
謡,1490,53009,6.177082886153504e-05,0.9670255257121804,0.9670255257121201
溶,1491,52891,6.163332470553019e-05,0.967087159036886,0.9670871590368256
塞,1492,52854,6.159020899559646e-05,0.9671487492458816,0.9671487492458212
添,1493,52829,6.156107675915475e-05,0.9672103103226408,0.9672103103225803
柱,1494,52804,6.153194452271306e-05,0.9672718422671636,0.967271842267103
雀,1495,52529,6.121148992185429e-05,0.9673330537570852,0.9673330537570249
堺,1496,52296,6.09399774782176e-05,0.9673939937345636,0.9673939937345032
倫,1497,52194,6.082111795353544e-05,0.9674548148525172,0.9674548148524568
幾,1498,52191,6.081762208516243e-05,0.9675156324746024,0.967515632474542
仰,1499,52143,6.076168819119436e-05,0.9675763941627936,0.9675763941627332
昼,1500,52106,6.071857248126063e-05,0.9676371127352748,0.9676371127352145
乾,1501,52097,6.070808487614162e-05,0.967697820820151,0.9676978208200906
澄,1502,51950,6.053678732586439e-05,0.9677583576074767,0.9677583576074165
闇,1503,51829,6.039578730148653e-05,0.9678187533947784,0.9678187533947179
薄,1504,51472,5.997977896509898e-05,0.9678787331737434,0.967878733173683
摂,1505,51463,5.996929135997996e-05,0.9679387024651034,0.967938702465043
恭,1506,51368,5.985858886150148e-05,0.9679985610539648,0.9679985610539045
紗,1507,51366,5.985625828258615e-05,0.9680584173122474,0.968058417312187
后,1508,51286,5.976303512597269e-05,0.9681181803473734,0.968118180347313
煙,1509,51057,5.949618384016666e-05,0.9681776765312136,0.9681776765311532
償,1510,51022,5.945539870914827e-05,0.9682371319299228,0.9682371319298623
磯,1511,51007,5.943791936728325e-05,0.96829656984929,0.9682965698492295
胸,1512,50920,5.9336539184466114e-05,0.9683559063884744,0.968355906388414
怖,1513,50759,5.914892758178153e-05,0.968415055316056,0.9684150553159957
珍,1514,50743,5.913028295045884e-05,0.9684741855990066,0.9684741855989462
塗,1515,50520,5.8870423401398825e-05,0.968533056022408,0.9685330560223475
蒲,1516,50424,5.875855561346267e-05,0.9685918145780212,0.968591814577961
勧,1517,50305,5.861988616800016e-05,0.9686504344641892,0.9686504344641289
喫,1518,50207,5.850568780114867e-05,0.9687089401519904,0.9687089401519301
寧,1519,50206,5.8504522511691e-05,0.9687674446745022,0.9687674446744418
峡,1520,50137,5.8424117539111895e-05,0.9688258687920412,0.9688258687919808
卿,1521,50035,5.830525801442973e-05,0.9688841740500556,0.9688841740499953
俺,1522,49901,5.814910922710219e-05,0.9689423231592827,0.9689423231592224
耳,1523,49830,5.806637367560775e-05,0.9690003895329584,0.9690003895328979
牡,1524,49811,5.804423317591205e-05,0.9690584337661342,0.9690584337660738
緯,1525,49679,5.7890414967499845e-05,0.9691163241811016,0.9691163241810413
貝,1526,49675,5.788575380966917e-05,0.9691742099349114,0.969174209934851
秦,1527,49533,5.772028270668028e-05,0.969231930217618,0.9692319302175577
臓,1528,49417,5.7585109129590766e-05,0.9692895153267476,0.9692895153266873
銭,1529,49322,5.7474406631112285e-05,0.9693469897333788,0.9693469897333183
釜,1530,49213,5.734739008022645e-05,0.969404337123459,0.9694043371233986
曖,1531,49213,5.734739008022645e-05,0.9694616845135392,0.9694616845134788
糖,1532,49048,5.71551173197112e-05,0.9695188396308588,0.9695188396307985
聡,1533,48961,5.705373713689406e-05,0.969575893367996,0.9695758933679355
随,1534,48873,5.695119166461925e-05,0.9696328445596604,0.9696328445596001
寒,1535,48622,5.665870401074453e-05,0.9696895032636712,0.9696895032636108
菓,1536,48201,5.6168117149066206e-05,0.9697456713808202,0.9697456713807598
賊,1537,48180,5.614364607045517e-05,0.9698018150268908,0.9698018150268303
債,1538,48117,5.607023283462208e-05,0.9698578852597252,0.9698578852596649
卵,1539,47870,5.578240633857802e-05,0.9699136676660638,0.9699136676660034
椎,1540,47804,5.570549723437192e-05,0.969969373163298,0.9699693731632377
遂,1541,47669,5.554818315758671e-05,0.9700249213464556,0.9700249213463953
琉,1542,47617,5.548758810578796e-05,0.9700804089345616,0.9700804089345011
碑,1543,47598,5.5465447606092265e-05,0.9701358743821676,0.9701358743821071
舟,1544,47495,5.534542279195244e-05,0.9701912198049596,0.9701912198048991
應,1545,47329,5.515198474197951e-05,0.9702463717897014,0.970246371789641
捨,1546,47326,5.514848887360651e-05,0.970301520278575,0.9703015202785146
倶,1547,47138,5.492941445556488e-05,0.9703564496930306,0.9703564496929702
旋,1548,47134,5.4924753297734206e-05,0.9704113744463284,0.9704113744462679
徐,1549,46860,5.460546398633312e-05,0.9704659799103146,0.9704659799102542
貧,1550,46860,5.460546398633312e-05,0.9705205853743007,0.9705205853742405
滞,1551,46650,5.436075320022279e-05,0.9705749461275012,0.9705749461274407
斜,1552,46617,5.4322298648119736e-05,0.9706292684261492,0.9706292684260888
班,1553,46519,5.420810028126825e-05,0.9706834765264304,0.97068347652637
抵,1554,46508,5.41952820972339e-05,0.9707376718085275,0.9707376718084673
隷,1555,46359,5.402165396804133e-05,0.9707916934624956,0.9707916934624353
霧,1556,46234,5.38759927858328e-05,0.9708455694552816,0.9708455694552212
涙,1557,46136,5.376179441898132e-05,0.9708993312497004,0.9708993312496401
勉,1558,46074,5.368954647260589e-05,0.9709530207961732,0.9709530207961127
宋,1559,46006,5.3610306789484445e-05,0.9710066311029626,0.9710066311029022
堤,1560,45981,5.358117455304274e-05,0.9710602122775156,0.9710602122774552
尽,1561,45854,5.343318279191888e-05,0.9711136454603077,0.9711136454602471
賃,1562,45848,5.342619105517287e-05,0.9711670716513628,0.9711670716513023
粉,1563,45735,5.329451334645636e-05,0.9712203661647092,0.9712203661646488
郊,1564,45733,5.329218276754102e-05,0.9712736583474768,0.9712736583474163
皆,1565,45568,5.309991000702576e-05,0.9713267582574836,0.9713267582574233
斬,1566,45557,5.308709182299141e-05,0.9713798453493068,0.9713798453492463
握,1567,45532,5.305795958654971e-05,0.9714329033088932,0.9714329033088328
軒,1568,45406,5.291113311488351e-05,0.971485814442008,0.9714858144419477
繋,1569,45075,5.252542230439533e-05,0.9715383398643124,0.9715383398642521
戯,1570,44943,5.237160409598312e-05,0.9715907114684084,0.9715907114683481
慮,1571,44909,5.23319842544224e-05,0.971643043452663,0.9716430434526026
貿,1572,44895,5.231567020201505e-05,0.971695359122865,0.9716953591228046
屯,1573,44841,5.225274457130096e-05,0.9717476118674364,0.9717476118673759
堅,1574,44713,5.210358752071943e-05,0.971799715454957,0.9717997154548966
凡,1575,44620,5.1995215601156285e-05,0.9718517106705582,0.9718517106704978
叙,1576,44506,5.1862372602982105e-05,0.9719035730431612,0.9719035730431008
垂,1577,44495,5.184955441894776e-05,0.9719554225975802,0.9719554225975198
狼,1578,44183,5.148598410815527e-05,0.9720069085816884,0.972006908581628
促,1579,44135,5.143005021418719e-05,0.9720583386319026,0.9720583386318422
符,1580,43972,5.124010803258728e-05,0.9721095787399352,0.9721095787398748
猛,1581,43963,5.122962042746826e-05,0.9721608083603628,0.9721608083603023
覆,1582,43765,5.099889311484995e-05,0.9722118072534776,0.9722118072534172
傘,1583,43635,5.084740548535308e-05,0.9722626546589628,0.9722626546589025
